[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.75 / 6.05
8,Gage length [mm],25
9,Area,16.6375
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
59.7,1058.094,2.9645,11.858,623.288,0
59.8,1057.993,2.9695,11.878,623.228,0
59.9,1058.634,2.975,11.9,623.606,0
60,1058.678,2.98,11.92,623.632,0
60.1,1058.462,2.985,11.94,623.505,0
60.2,1058.991,2.9905,11.962,623.816,0
60.3,1058.748,2.9955,11.982,623.673,0
60.4,1058.746,3.001,12.004,623.672,0
60.5,1059.032,3.0055,12.022,623.841,0
60.6,1058.469,3.0105,12.042,623.509,0
60.7,1059.061,3.016,12.064,623.858,0
60.8,1059.03,3.0205,12.082,623.839,0
60.9,1058.498,3.025,12.1,623.526,0
61,1059.016,3.0305,12.122,623.831,0
61.1,1058.886,3.035,12.14,623.755,0
61.2,1058.921,3.04,12.16,623.775,0
61.3,1059.317,3.045,12.18,624.009,0
61.4,1059.361,3.0495,12.198,624.035,0
61.5,1059.377,3.055,12.22,624.044,0
61.6,1059.8,3.06,12.24,624.293,0
61.7,1059.789,3.065,12.26,624.287,0
61.8,1060.052,3.0705,12.282,624.441,0
61.9,1060.219,3.0755,12.302,624.54,0
62,1059.938,3.0805,12.322,624.374,0
62.1,1060.364,3.086,12.344,624.625,0
62.2,1060.157,3.0905,12.362,624.503,0
62.3,1059.909,3.0955,12.382,624.357,0
62.4,1060.404,3.101,12.404,624.649,0
62.5,1060.002,3.1055,12.422,624.412,0
62.6,1059.754,3.1105,12.442,624.266,0
62.7,1060.313,3.1155,12.462,624.595,0
62.8,1060.19,3.12,12.48,624.523,0
62.9,1060.193,3.125,12.5,624.525,0
63,1060.673,3.13,12.52,624.807,0
63.1,1060.533,3.135,12.54,624.725,0
63.2,1060.85,3.1405,12.562,624.911,0
63.3,1061.04,3.145,12.58,625.023,0
63.4,1061.017,3.1505,12.602,625.01,0
63.5,1061.455,3.156,12.624,625.268,0
63.6,1061.182,3.161,12.644,625.107,0
63.7,1061.089,3.166,12.664,625.052,0
63.8,1061.463,3.171,12.684,625.272,0
63.9,1060.948,3.176,12.704,624.97,0
64,1061.006,3.181,12.724,625.003,0
64.1,1061.449,3.186,12.744,625.264,0
64.2,1060.836,3.1905,12.762,624.903,0
64.3,1061.062,3.196,12.784,625.037,0
64.4,1061.172,3.2005,12.802,625.101,0
64.5,1060.998,3.205,12.82,624.999,0
64.6,1061.352,3.2105,12.842,625.208,0
64.7,1061.588,3.215,12.86,625.346,0
64.8,1061.578,3.22,12.88,625.34,0
64.9,1062.022,3.2255,12.902,625.602,0
65,1061.99,3.2305,12.922,625.583,0
65.1,1061.795,3.2355,12.942,625.468,0
65.2,1062.203,3.241,12.964,625.709,0
65.3,1062.008,3.246,12.984,625.594,0
65.4,1062.104,3.251,13.004,625.65,0
65.5,1062.396,3.256,13.024,625.822,0
65.6,1061.698,3.261,13.044,625.411,0
65.7,1062.117,3.266,13.064,625.658,0
65.8,1062.035,3.271,13.084,625.61,0
65.9,1061.441,3.2755,13.102,625.26,0
66,1062.07,3.281,13.124,625.631,0
66.1,1062.028,3.2855,13.142,625.605,0
66.2,1061.887,3.29,13.16,625.522,0
66.3,1062.383,3.2955,13.182,625.815,0
66.4,1062.206,3.3,13.2,625.71,0
66.5,1062.384,3.305,13.22,625.815,0
66.6,1062.761,3.3105,13.242,626.037,0
66.7,1062.788,3.3155,13.262,626.053,0
66.8,1062.901,3.321,13.284,626.12,0
66.9,1063.13,3.326,13.304,626.255,0
67,1062.612,3.331,13.324,625.95,0
67.1,1063.051,3.3365,13.346,626.208,0
67.2,1062.822,3.341,13.364,626.073,0
67.3,1062.418,3.346,13.384,625.835,0
67.4,1062.969,3.3515,13.406,626.16,0
67.5,1062.668,3.356,13.424,625.983,0
67.6,1062.283,3.361,13.444,625.756,0
67.7,1062.7,3.366,13.464,626.001,0
67.8,1062.444,3.3705,13.482,625.851,0
67.9,1062.372,3.3755,13.502,625.808,0
68,1062.921,3.3805,13.522,626.132,0
68.1,1062.681,3.3855,13.542,625.99,0
68.2,1063,3.3905,13.562,626.178,0
68.3,1063.365,3.3955,13.582,626.393,0
68.4,1063.056,3.401,13.604,626.211,0
68.5,1063.619,3.406,13.624,626.543,0
68.6,1063.366,3.411,13.644,626.394,0
68.7,1063.122,3.4165,13.666,626.25,0
68.8,1063.72,3.4215,13.686,626.602,0
68.9,1063.16,3.426,13.704,626.272,0
69,1063.075,3.4315,13.726,626.222,0
69.1,1063.296,3.4365,13.746,626.353,0
69.2,1062.915,3.441,13.764,626.128,0
69.3,1063.005,3.446,13.784,626.181,0
69.4,1063.184,3.451,13.804,626.286,0
69.5,1062.932,3.4555,13.822,626.138,0
69.6,1063.294,3.461,13.844,626.351,0
69.7,1063.518,3.4655,13.862,626.483,0
69.8,1063.35,3.4705,13.882,626.384,0
69.9,1063.867,3.476,13.904,626.689,0
70,1063.729,3.481,13.924,626.608,0
70.1,1063.639,3.486,13.944,626.555,0
70.2,1063.932,3.4915,13.966,626.727,0
70.3,1063.445,3.4965,13.986,626.44,0
70.4,1063.749,3.502,14.008,626.619,0
70.5,1063.79,3.507,14.028,626.644,0
70.6,1063.484,3.5115,14.046,626.463,0
70.7,1063.587,3.517,14.068,626.524,0
70.8,1063.48,3.5215,14.086,626.461,0
70.9,1063.097,3.5265,14.106,626.235,0
71,1063.363,3.5315,14.126,626.392,0
71.1,1063.349,3.536,14.144,626.384,0
71.2,1063.157,3.541,14.164,626.271,0
71.3,1063.728,3.546,14.184,626.607,0
71.4,1063.428,3.551,14.204,626.43,0
71.5,1063.378,3.556,14.224,626.401,0
71.6,1063.956,3.561,14.244,626.741,0
71.7,1063.724,3.566,14.264,626.605,0
71.8,1063.926,3.5715,14.286,626.723,0
71.9,1064.131,3.5765,14.306,626.844,0
72,1063.605,3.5815,14.326,626.535,0
72.1,1064.181,3.587,14.348,626.874,0
72.2,1063.834,3.592,14.368,626.669,0
72.3,1063.343,3.597,14.388,626.38,0
72.4,1063.79,3.602,14.408,626.644,0
72.5,1063.428,3.6065,14.426,626.43,0
72.6,1063.314,3.6115,14.446,626.363,0
72.7,1063.748,3.6165,14.466,626.619,0
72.8,1063.344,3.621,14.484,626.381,0
72.9,1063.51,3.626,14.504,626.479,0
73,1063.859,3.631,14.524,626.684,0
73.1,1063.564,3.636,14.544,626.51,0
73.2,1063.837,3.6415,14.566,626.671,0
73.3,1064.038,3.6465,14.586,626.79,0
73.4,1063.703,3.6515,14.606,626.592,0
73.5,1064.141,3.657,14.628,626.85,0
73.6,1063.918,3.662,14.648,626.719,0
73.7,1063.68,3.667,14.668,626.579,0
73.8,1064.052,3.6725,14.69,626.798,0
73.9,1063.589,3.677,14.708,626.525,0
74,1063.429,3.6825,14.73,626.431,0
74.1,1063.717,3.687,14.748,626.6,0
74.2,1063.184,3.6915,14.766,626.286,0
74.3,1063.406,3.697,14.788,626.417,0
74.4,1063.449,3.7015,14.806,626.443,0
74.5,1063.086,3.7065,14.826,626.229,0
74.6,1063.356,3.7115,14.846,626.388,0
74.7,1063.366,3.716,14.864,626.394,0
74.8,1063.245,3.721,14.884,626.322,0
74.9,1063.759,3.7265,14.906,626.625,0
75,1063.61,3.7315,14.926,626.538,0
75.1,1063.602,3.737,14.948,626.532,0
75.2,1064.163,3.742,14.968,626.863,0
75.3,1063.438,3.747,14.988,626.436,0
75.4,1063.53,3.7525,15.01,626.49,0
75.5,1063.86,3.7575,15.03,626.685,0
75.6,1063.009,3.762,15.048,626.183,0
75.7,1063.481,3.7675,15.07,626.462,0
75.8,1063.308,3.772,15.088,626.359,0
75.9,1062.681,3.777,15.108,625.99,0
76,1063.135,3.782,15.128,626.258,0
76.1,1062.899,3.7865,15.146,626.118,0
76.2,1062.711,3.7915,15.166,626.008,0
76.3,1063.136,3.797,15.188,626.258,0
76.4,1063.193,3.8015,15.206,626.291,0
76.5,1063.081,3.807,15.228,626.226,0
76.6,1063.543,3.812,15.248,626.498,0
76.7,1063.199,3.817,15.268,626.295,0
76.8,1063.288,3.8225,15.29,626.347,0
76.9,1063.31,3.8275,15.31,626.361,0
77,1062.776,3.8325,15.33,626.046,0
77.1,1063.104,3.838,15.352,626.239,0
77.2,1062.921,3.843,15.372,626.132,0
77.3,1062.467,3.8475,15.39,625.864,0
77.4,1062.982,3.853,15.412,626.168,0
77.5,1062.397,3.8575,15.43,625.823,0
77.6,1061.958,3.8625,15.45,625.564,0
77.7,1062.603,3.8675,15.47,625.944,0
77.8,1062.217,3.872,15.488,625.717,0
77.9,1062.118,3.877,15.508,625.659,0
78,1062.611,3.882,15.528,625.949,0
78.1,1062.198,3.887,15.548,625.706,0
78.2,1062.49,3.892,15.568,625.877,0
78.3,1062.695,3.897,15.588,625.998,0
78.4,1062.217,3.902,15.608,625.717,0
78.5,1062.578,3.9075,15.63,625.93,0
78.6,1062.361,3.9125,15.65,625.801,0
78.7,1062.139,3.9175,15.67,625.671,0
78.8,1062.478,3.923,15.692,625.871,0
78.9,1061.968,3.9275,15.71,625.57,0
79,1061.873,3.933,15.732,625.514,0
79.1,1062.126,3.938,15.752,625.663,0
79.2,1061.391,3.9425,15.77,625.23,0
79.3,1061.41,3.9475,15.79,625.241,0
79.4,1061.623,3.9525,15.81,625.367,0
79.5,1061.169,3.957,15.828,625.099,0
79.6,1061.436,3.962,15.848,625.257,0
79.7,1061.569,3.967,15.868,625.335,0
79.8,1061.324,3.972,15.888,625.191,0
79.9,1061.63,3.9775,15.91,625.371,0
80,1061.635,3.9825,15.93,625.374,0
80.1,1061.488,3.9875,15.95,625.287,0
80.2,1061.744,3.993,15.972,625.438,0
80.3,1061.285,3.998,15.992,625.168,0
80.4,1061.105,4.003,16.012,625.062,0
80.5,1061.192,4.008,16.032,625.113,0
80.6,1060.554,4.013,16.052,624.737,0
80.7,1060.928,4.0185,16.074,624.958,0
80.8,1060.753,4.023,16.092,624.855,0
80.9,1060.079,4.0275,16.11,624.457,0
81,1060.444,4.033,16.132,624.673,0
81.1,1060.118,4.0375,16.15,624.48,0
81.2,1059.871,4.0425,16.17,624.335,0
81.3,1060.391,4.0475,16.19,624.641,0
81.4,1060.01,4.0525,16.21,624.417,0
81.5,1059.884,4.0575,16.23,624.343,0
81.6,1060.159,4.0625,16.25,624.505,0
81.7,1059.934,4.0675,16.27,624.372,0
81.8,1060.129,4.073,16.292,624.487,0
81.9,1059.765,4.078,16.312,624.273,0
82,1059.474,4.083,16.332,624.101,0
82.1,1059.719,4.0885,16.354,624.245,0
82.2,1059.377,4.093,16.372,624.044,0
82.3,1058.963,4.098,16.392,623.8,0
82.4,1059.371,4.1035,16.414,624.04,0
82.5,1058.683,4.108,16.432,623.635,0
82.6,1058.413,4.113,16.452,623.476,0
82.7,1058.813,4.118,16.472,623.712,0
82.8,1058.259,4.1225,16.49,623.385,0
82.9,1058.04,4.1275,16.51,623.256,0
83,1058.407,4.1325,16.53,623.472,0
83.1,1058.044,4.1375,16.55,623.259,0
83.2,1058.327,4.143,16.572,623.425,0
83.3,1058.394,4.148,16.592,623.465,0
83.4,1057.905,4.153,16.612,623.177,0
83.5,1057.959,4.1585,16.634,623.209,0
83.6,1057.542,4.163,16.652,622.963,0
83.7,1057.316,4.1685,16.674,622.83,0
83.8,1057.726,4.174,16.696,623.071,0
83.9,1057.057,4.1785,16.714,622.677,0
84,1056.646,4.184,16.736,622.435,0
84.1,1056.847,4.189,16.756,622.553,0
84.2,1056.021,4.193,16.772,622.067,0
84.3,1055.975,4.1985,16.794,622.04,0
84.4,1056.053,4.203,16.812,622.086,0
84.5,1055.532,4.2075,16.83,621.779,0
84.6,1055.59,4.213,16.852,621.813,0
84.7,1055.667,4.2175,16.87,621.859,0
84.8,1055.385,4.2225,16.89,621.692,0
84.9,1055.549,4.228,16.912,621.789,0
85,1055.307,4.233,16.932,621.646,0
85.1,1054.986,4.238,16.952,621.457,0
85.2,1055.157,4.2435,16.974,621.558,0
85.3,1054.469,4.2485,16.994,621.153,0
85.4,1054.453,4.2535,17.014,621.143,0
85.5,1054.311,4.2585,17.034,621.06,0
85.6,1053.542,4.2635,17.054,620.607,0
85.7,1053.523,4.2685,17.074,620.596,0
85.8,1053.251,4.2735,17.094,620.435,0
85.9,1052.615,4.278,17.112,620.061,0
86,1052.794,4.283,17.132,620.166,0
86.1,1052.489,4.288,17.152,619.986,0
86.2,1052.032,4.2925,17.17,619.717,0
86.3,1052.47,4.2975,17.19,619.975,0
86.4,1052.074,4.3025,17.21,619.742,0
86.5,1051.957,4.3075,17.23,619.673,0
86.6,1052.08,4.313,17.252,619.745,0
86.7,1051.603,4.318,17.272,619.465,0
86.8,1051.346,4.3235,17.294,619.313,0
86.9,1051.074,4.3285,17.314,619.153,0
87,1050.414,4.3335,17.334,618.764,0
87.1,1050.655,4.339,17.356,618.906,0
87.2,1050.122,4.3435,17.374,618.592,0
87.3,1049.307,4.3485,17.394,618.112,0
87.4,1049.577,4.3535,17.414,618.271,0
87.5,1048.744,4.358,17.432,617.78,0
87.6,1048.299,4.363,17.452,617.518,0
87.7,1048.505,4.368,17.472,617.64,0
87.8,1047.632,4.373,17.492,617.125,0
87.9,1047.534,4.3775,17.51,617.068,0
88,1047.773,4.3825,17.53,617.208,0
88.1,1047.187,4.3875,17.55,616.863,0
88.2,1047.185,4.393,17.572,616.862,0
88.3,1047.083,4.398,17.592,616.802,0
88.4,1046.363,4.403,17.612,616.378,0
88.5,1046.67,4.408,17.632,616.559,0
88.6,1045.891,4.413,17.652,616.1,0
88.7,1045.528,4.4185,17.674,615.886,0
88.8,1045.732,4.4235,17.694,616.006,0
88.9,1044.662,4.4285,17.714,615.376,0
89,1044.3,4.4335,17.734,615.162,0
89.1,1044.321,4.4385,17.754,615.175,0
89.2,1043.174,4.443,17.772,614.499,0
89.3,1042.997,4.448,17.792,614.395,0
89.4,1042.981,4.453,17.812,614.386,0
89.5,1042.368,4.4575,17.83,614.025,0
89.6,1042.274,4.4625,17.85,613.969,0
89.7,1042.067,4.4675,17.87,613.847,0
89.8,1041.538,4.4725,17.89,613.535,0
89.9,1041.438,4.478,17.912,613.476,0
90,1040.835,4.483,17.932,613.121,0
90.1,1040.419,4.488,17.952,612.877,0
90.2,1040.402,4.4935,17.974,612.866,0
90.3,1039.625,4.498,17.992,612.409,0
90.4,1039.275,4.5035,18.014,612.202,0
90.5,1039.141,4.5085,18.034,612.124,0
90.6,1037.96,4.5135,18.054,611.428,0
90.7,1037.851,4.519,18.076,611.364,0
90.8,1037.525,4.5235,18.094,611.172,0
90.9,1036.5,4.528,18.112,610.568,0
91,1036.502,4.533,18.132,610.569,0
91.1,1035.956,4.5375,18.15,610.248,0
91.2,1035.378,4.5425,18.17,609.907,0
91.3,1035.297,4.5475,18.19,609.859,0
91.4,1034.648,4.552,18.208,609.477,0
91.5,1034.134,4.557,18.228,609.174,0
91.6,1033.899,4.5615,18.246,609.035,0
91.7,1033.252,4.5665,18.266,608.655,0
91.8,1032.993,4.5715,18.286,608.502,0
91.9,1032.933,4.5765,18.306,608.467,0
92,1032.076,4.581,18.324,607.962,0
92.1,1032.109,4.587,18.348,607.981,0
92.2,1031.501,4.5915,18.366,607.623,0
92.3,1030.365,4.5965,18.386,606.954,0
92.4,1030.588,4.6015,18.406,607.085,0
92.5,1029.564,4.606,18.424,606.482,0
92.6,1028.964,4.611,18.444,606.129,0
92.7,1029.049,4.616,18.464,606.179,0
92.8,1027.986,4.6205,18.482,605.552,0
92.9,1027.589,4.6255,18.502,605.319,0
93,1027.704,4.6305,18.522,605.387,0
93.1,1026.998,4.6355,18.542,604.97,0
93.2,1026.701,4.6405,18.562,604.796,0
93.3,1026.238,4.6455,18.582,604.523,0
93.4,1025.38,4.6505,18.602,604.018,0
93.5,1025.33,4.656,18.624,603.988,0
93.6,1024.589,4.661,18.644,603.551,0
93.7,1023.792,4.666,18.664,603.082,0
93.8,1023.637,4.6715,18.686,602.99,0
93.9,1022.37,4.676,18.704,602.244,0
94,1021.842,4.6815,18.726,601.933,0
94.1,1021.722,4.6865,18.746,601.862,0
94.2,1020.458,4.691,18.764,601.118,0
94.3,1019.992,4.696,18.784,600.843,0
94.4,1019.878,4.7005,18.802,600.776,0
94.5,1018.999,4.705,18.82,600.258,0
94.6,1018.733,4.7105,18.842,600.102,0
94.7,1018.25,4.715,18.86,599.818,0
94.8,1017.549,4.72,18.88,599.404,0
94.9,1017.176,4.7255,18.902,599.185,0
95,1016.693,4.7305,18.922,598.9,0
95.1,1016.014,4.7355,18.942,598.5,0
95.2,1015.753,4.741,18.964,598.346,0
95.3,1014.613,4.746,18.984,597.675,0
95.4,1014.19,4.751,19.004,597.426,0
95.5,1013.661,4.756,19.024,597.114,0
95.6,1012.435,4.761,19.044,596.392,0
95.7,1012.204,4.7665,19.066,596.256,0
95.8,1011.623,4.771,19.084,595.914,0
95.9,1010.319,4.7755,19.102,595.145,0
96,1010.219,4.781,19.124,595.086,0
96.1,1009.484,4.7855,19.142,594.654,0
96.2,1008.571,4.7905,19.162,594.116,0
96.3,1008.406,4.7955,19.182,594.019,0
96.4,1007.676,4.8,19.2,593.588,0
96.5,1007.183,4.8055,19.222,593.298,0
96.6,1006.965,4.8105,19.242,593.17,0
96.7,1005.963,4.8155,19.262,592.58,0
96.8,1005.32,4.821,19.284,592.201,0
96.9,1004.804,4.826,19.304,591.897,0
97,1003.612,4.831,19.324,591.194,0
97.1,1003.438,4.8365,19.346,591.092,0
97.2,1002.303,4.841,19.364,590.424,0
97.3,1001.358,4.8465,19.386,589.867,0
97.4,1001.173,4.8515,19.406,589.758,0
97.5,999.855,4.856,19.424,588.982,0
97.6,998.985,4.861,19.444,588.469,0
97.7,998.826,4.866,19.464,588.375,0
97.8,997.788,4.8705,19.482,587.764,0
97.9,997.082,4.8755,19.502,587.348,0
98,997.061,4.8805,19.522,587.336,0
98.1,995.874,4.885,19.54,586.636,0
98.2,995.47,4.8905,19.562,586.398,0
98.3,994.742,4.8955,19.582,585.97,0
98.4,993.82,4.9005,19.602,585.426,0
98.5,993.554,4.906,19.624,585.27,0
98.6,992.592,4.911,19.644,584.703,0
98.7,991.493,4.916,19.664,584.056,0
98.8,991.283,4.9215,19.686,583.932,0
98.9,989.766,4.926,19.704,583.038,0
99,989.071,4.931,19.724,582.629,0
99.1,988.685,4.936,19.744,582.402,0
99.2,987.359,4.941,19.764,581.621,0
99.3,986.654,4.946,19.784,581.205,0
99.4,986.199,4.9505,19.802,580.937,0
99.5,985.074,4.955,19.82,580.274,0
99.6,984.564,4.9605,19.842,579.974,0
99.7,983.901,4.9655,19.862,579.583,0
99.8,982.894,4.9705,19.882,578.99,0
99.9,982.644,4.9755,19.902,578.843,0
100,981.639,4.9805,19.922,578.251,0
100.1,980.511,4.986,19.944,577.586,0
100.2,980.089,4.991,19.964,577.338,0
100.3,978.814,4.996,19.984,576.587,0
100.4,978.073,5.0015,20.006,576.15,0
100.5,977.455,5.0065,20.026,575.786,0
100.6,975.963,5.011,20.044,574.907,0
100.7,975.464,5.0165,20.066,574.613,0
100.8,974.471,5.021,20.084,574.028,0
100.9,972.962,5.026,20.104,573.14,0
101,972.937,5.031,20.124,573.125,0
101.1,971.717,5.0355,20.142,572.407,0
101.2,970.786,5.0405,20.162,571.858,0
101.3,970.328,5.0455,20.182,571.588,0
101.4,969.328,5.0505,20.202,570.999,0
101.5,968.398,5.0555,20.222,570.451,0
101.6,967.87,5.0605,20.242,570.14,0
101.7,966.759,5.0655,20.262,569.486,0
101.8,966.024,5.071,20.284,569.052,0
101.9,965.102,5.076,20.304,568.509,0
102,963.692,5.081,20.324,567.679,0
102.1,963.2,5.0865,20.346,567.389,0
102.2,961.992,5.091,20.364,566.678,0
102.3,960.522,5.096,20.384,565.812,0
102.4,960.301,5.1015,20.406,565.681,0
102.5,958.831,5.106,20.424,564.816,0
102.6,957.679,5.111,20.444,564.137,0
102.7,957.385,5.116,20.464,563.964,0
102.8,955.867,5.1205,20.482,563.069,0
102.9,955.042,5.1255,20.502,562.584,0
103,954.501,5.1305,20.522,562.265,0
103.1,953.342,5.1355,20.542,561.582,0
103.2,952.632,5.1405,20.562,561.164,0
103.3,951.552,5.1455,20.582,560.528,0
103.4,950.146,5.151,20.604,559.7,0
103.5,949.667,5.156,20.624,559.418,0
103.6,948.3,5.161,20.644,558.612,0
103.7,947.152,5.1665,20.666,557.936,0
103.8,946.434,5.1715,20.686,557.513,0
103.9,944.857,5.1765,20.706,556.584,0
104,944.073,5.1815,20.726,556.122,0
104.1,943.045,5.1865,20.746,555.517,0
104.2,941.478,5.191,20.764,554.593,0
104.3,940.449,5.196,20.784,553.987,0
104.4,939.863,5.201,20.804,553.642,0
104.5,938.315,5.2055,20.822,552.73,0
104.6,937.709,5.2105,20.842,552.373,0
104.7,936.751,5.2155,20.862,551.809,0
104.8,935.526,5.2205,20.882,551.088,0
104.9,934.697,5.2255,20.902,550.599,0
105,933.416,5.2305,20.922,549.845,0
105.1,932.275,5.236,20.944,549.173,0
105.2,931.514,5.241,20.964,548.724,0
105.3,929.799,5.246,20.984,547.714,0
105.4,928.854,5.2515,21.006,547.157,0
105.5,927.952,5.2565,21.026,546.626,0
105.6,926.041,5.261,21.044,545.5,0
105.7,925.363,5.2665,21.066,545.101,0
105.8,924.029,5.271,21.084,544.315,0
105.9,922.399,5.2755,21.102,543.354,0
106,921.837,5.281,21.124,543.024,0
106.1,920.421,5.2855,21.142,542.19,0
106.2,919.01,5.2905,21.162,541.358,0
106.3,918.375,5.2955,21.182,540.984,0
106.4,917.016,5.3005,21.202,540.184,0
106.5,915.792,5.3055,21.222,539.463,0
106.6,914.919,5.3105,21.242,538.948,0
106.7,913.226,5.3155,21.262,537.951,0
106.8,912.197,5.321,21.284,537.345,0
106.9,910.922,5.326,21.304,536.594,0
107,909.22,5.331,21.324,535.591,0
107.1,908.575,5.3365,21.346,535.212,0
107.2,906.795,5.3415,21.366,534.163,0
107.3,905.132,5.3465,21.386,533.183,0
107.4,904.325,5.3515,21.406,532.708,0
107.5,902.598,5.356,21.424,531.69,0
107.6,901.157,5.361,21.444,530.842,0
107.7,900.442,5.366,21.464,530.421,0
107.8,898.701,5.3705,21.482,529.395,0
107.9,897.375,5.3755,21.502,528.614,0
108,896.385,5.3805,21.522,528.03,0
108.1,894.673,5.3855,21.542,527.022,0
108.2,893.725,5.391,21.564,526.464,0
108.3,892.359,5.3955,21.582,525.659,0
108.4,890.618,5.4005,21.602,524.634,0
108.5,889.627,5.406,21.624,524.05,0
108.6,887.787,5.411,21.644,522.966,0
108.7,886.306,5.4165,21.666,522.094,0
108.8,885.181,5.4215,21.686,521.431,0
108.9,883.022,5.426,21.704,520.159,0
109,881.838,5.4315,21.726,519.462,0
109.1,880.578,5.4365,21.746,518.719,0
109.2,878.71,5.441,21.764,517.619,0
109.3,877.4,5.446,21.784,516.847,0
109.4,876.017,5.4505,21.802,516.033,0
109.5,874.136,5.4555,21.822,514.924,0
109.6,873.03,5.4605,21.842,514.273,0
109.7,871.636,5.4655,21.862,513.452,0
109.8,869.967,5.4705,21.882,512.468,0
109.9,868.669,5.4755,21.902,511.704,0
110,866.964,5.4805,21.922,510.7,0
110.1,865.29,5.486,21.944,509.713,0
110.2,863.895,5.491,21.964,508.892,0
110.3,861.815,5.496,21.984,507.666,0
110.4,860.417,5.5015,22.006,506.843,0
110.5,858.69,5.5065,22.026,505.826,0
110.6,856.424,5.511,22.044,504.491,0
110.7,855.099,5.5165,22.066,503.71,0
110.8,853.163,5.521,22.084,502.57,0
110.9,850.924,5.526,22.104,501.251,0
111,849.795,5.531,22.124,500.586,0
111.1,847.9,5.5355,22.142,499.47,0
111.2,846.219,5.5405,22.162,498.48,0
111.3,844.811,5.5455,22.182,497.65,0
111.4,842.758,5.55,22.2,496.441,0
111.5,841.111,5.555,22.22,495.47,0
111.6,839.349,5.5605,22.242,494.433,0
111.7,837.182,5.5655,22.262,493.156,0
111.8,835.298,5.571,22.284,492.046,0
111.9,833.334,5.576,22.304,490.889,0
112,830.839,5.581,22.324,489.419,0
112.1,829.176,5.586,22.344,488.44,0
112.2,825.928,5.591,22.364,486.527,0
112.3,821.411,5.596,22.384,483.866,0
112.4,247.154,5.6045,22.418,145.59,0
112.5,20.389,5.6085,22.434,12.01,0
112.6,1.689,5.613,22.452,0.995,0
112.7,-0.085,5.618,22.472,-0.05,0
112.8,-0.306,5.623,22.492,-0.181,0
112.9,-0.42,5.6275,22.51,-0.248,0
113,-0.533,5.6325,22.53,-0.314,0
113.1,-0.479,5.6375,22.55,-0.282,0
113.2,-0.38,5.643,22.572,-0.224,0
113.3,-0.57,5.648,22.592,-0.336,0
113.4,-0.477,5.653,22.612,-0.281,0
113.5,-0.343,5.6585,22.634,-0.202,0
113.6,-0.648,5.663,22.652,-0.382,0
113.7,-0.495,5.6685,22.674,-0.292,0
113.8,-0.422,5.6735,22.694,-0.248,0
113.9,-0.398,5.6785,22.714,-0.234,0
114,-0.457,5.6835,22.734,-0.269,0
114.1,-0.498,5.6885,22.754,-0.293,0
114.2,-0.375,5.693,22.772,-0.221,0
